epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(1.9853, device='cuda:0')",0.0,29.211820602416992,"tensor(1.5245, device='cuda:0')",44.209999084472656
1,"tensor(1.6885, device='cuda:0')",0.0,43.28022384643555,"tensor(1.1806, device='cuda:0')",59.95000076293945
2,"tensor(1.5364, device='cuda:0')",0.0,50.45180130004883,"tensor(0.9977, device='cuda:0')",67.08999633789062
3,"tensor(1.4381, device='cuda:0')",0.0,54.80551528930664,"tensor(0.8870, device='cuda:0')",71.29000091552734
4,"tensor(1.3976, device='cuda:0')",0.0,56.26657485961914,"tensor(0.8178, device='cuda:0')",75.80000305175781
5,"tensor(1.3280, device='cuda:0')",0.0,59.104671478271484,"tensor(0.6985, device='cuda:0')",79.94999694824219
6,"tensor(1.2909, device='cuda:0')",0.0,60.219154357910156,"tensor(0.6996, device='cuda:0')",79.91999816894531
7,"tensor(1.2639, device='cuda:0')",0.0,60.957496643066406,"tensor(0.6586, device='cuda:0')",81.31999969482422
8,"tensor(1.2103, device='cuda:0')",0.0,63.58859634399414,"tensor(0.6741, device='cuda:0')",81.94000244140625
9,"tensor(1.1820, device='cuda:0')",0.0,64.66841125488281,"tensor(0.5941, device='cuda:0')",82.9800033569336
10,"tensor(1.1831, device='cuda:0')",0.0,64.49796295166016,"tensor(0.5716, device='cuda:0')",83.80000305175781
11,"tensor(1.1821, device='cuda:0')",0.0,64.50859832763672,"tensor(0.5426, device='cuda:0')",84.69000244140625
12,"tensor(1.1707, device='cuda:0')",0.0,64.95228576660156,"tensor(0.5133, device='cuda:0')",87.1500015258789
13,"tensor(1.1365, device='cuda:0')",0.0,66.27381134033203,"tensor(0.5477, device='cuda:0')",86.80000305175781
14,"tensor(1.1344, device='cuda:0')",0.0,66.11741638183594,"tensor(0.5278, device='cuda:0')",86.30000305175781
15,"tensor(1.1315, device='cuda:0')",0.0,66.36985778808594,"tensor(0.5517, device='cuda:0')",86.23999786376953
16,"tensor(1.1243, device='cuda:0')",0.0,66.52533721923828,"tensor(0.5046, device='cuda:0')",87.79000091552734
17,"tensor(1.1505, device='cuda:0')",0.0,65.25910949707031,"tensor(0.5507, device='cuda:0')",86.80000305175781
18,"tensor(1.0759, device='cuda:0')",0.0,68.02013397216797,"tensor(0.5214, device='cuda:0')",86.70999908447266
19,"tensor(1.1131, device='cuda:0')",0.0,66.50633239746094,"tensor(0.5515, device='cuda:0')",86.87999725341797
20,"tensor(1.0572, device='cuda:0')",0.0,68.82066345214844,"tensor(0.5541, device='cuda:0')",86.5199966430664
21,"tensor(1.1119, device='cuda:0')",0.0,66.42404174804688,"tensor(0.5032, device='cuda:0')",88.54000091552734
22,"tensor(1.0888, device='cuda:0')",0.0,67.16796875,"tensor(0.4877, device='cuda:0')",88.4800033569336
23,"tensor(1.0601, device='cuda:0')",0.0,68.3063735961914,"tensor(0.4725, device='cuda:0')",88.22000122070312
24,"tensor(1.0686, device='cuda:0')",0.0,67.89961242675781,"tensor(0.4230, device='cuda:0')",89.23999786376953
25,"tensor(1.0519, device='cuda:0')",0.0,68.67491149902344,"tensor(0.4586, device='cuda:0')",88.1500015258789
26,"tensor(1.0739, device='cuda:0')",0.0,67.76597595214844,"tensor(0.5535, device='cuda:0')",87.23999786376953
27,"tensor(1.0443, device='cuda:0')",0.0,69.15423583984375,"tensor(0.4830, device='cuda:0')",88.61000061035156
28,"tensor(1.0453, device='cuda:0')",0.0,69.02928161621094,"tensor(0.5539, device='cuda:0')",85.62999725341797
29,"tensor(1.0084, device='cuda:0')",0.0,69.73796081542969,"tensor(0.4437, device='cuda:0')",89.27999877929688
30,"tensor(0.9494, device='cuda:0')",0.0,71.89620208740234,"tensor(0.4020, device='cuda:0')",92.58000183105469
31,"tensor(0.9151, device='cuda:0')",0.0,72.88461303710938,"tensor(0.3657, device='cuda:0')",93.08999633789062
0,"tensor(2.0049, device='cuda:0')",0.0,28.195505142211914,"tensor(1.4752, device='cuda:0')",47.68000030517578
1,"tensor(1.7081, device='cuda:0')",0.0,42.726905822753906,"tensor(1.2889, device='cuda:0')",55.61000061035156
2,"tensor(1.5781, device='cuda:0')",0.0,48.511085510253906,"tensor(1.0187, device='cuda:0')",66.80999755859375
3,"tensor(1.4660, device='cuda:0')",0.0,53.755828857421875,"tensor(0.8711, device='cuda:0')",72.88999938964844
4,"tensor(1.3631, device='cuda:0')",0.0,57.81141662597656,"tensor(0.7475, device='cuda:0')",76.29000091552734
5,"tensor(1.2866, device='cuda:0')",0.0,61.25271987915039,"tensor(0.7419, device='cuda:0')",78.1500015258789
6,"tensor(1.3153, device='cuda:0')",0.0,59.74972152709961,"tensor(0.7640, device='cuda:0')",78.33999633789062
7,"tensor(1.2934, device='cuda:0')",0.0,60.120296478271484,"tensor(0.7489, device='cuda:0')",78.66999816894531
8,"tensor(1.2555, device='cuda:0')",0.0,61.74058532714844,"tensor(0.6978, device='cuda:0')",79.9800033569336
9,"tensor(1.1989, device='cuda:0')",0.0,63.76744842529297,"tensor(0.5861, device='cuda:0')",84.30999755859375
10,"tensor(1.2386, device='cuda:0')",0.0,62.33225631713867,"tensor(0.6757, device='cuda:0')",82.37000274658203
11,"tensor(1.2123, device='cuda:0')",0.0,63.14738082885742,"tensor(0.5640, device='cuda:0')",84.41999816894531
12,"tensor(1.1864, device='cuda:0')",0.0,63.992496490478516,"tensor(0.5558, device='cuda:0')",85.36000061035156
13,"tensor(1.1533, device='cuda:0')",0.0,65.2711410522461,"tensor(0.6268, device='cuda:0')",84.5199966430664
