epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(2.1315, device='cuda:2')",0.0,23.93000030517578,"tensor(1.7968, device='cuda:2')",33.900001525878906
1,"tensor(1.6273, device='cuda:2')",0.0,39.215999603271484,"tensor(1.5547, device='cuda:2')",43.13999938964844
2,"tensor(1.5279, device='cuda:2')",0.0,43.194000244140625,"tensor(1.4444, device='cuda:2')",47.08000183105469
3,"tensor(1.4374, device='cuda:2')",0.0,47.242000579833984,"tensor(1.3428, device='cuda:2')",51.2400016784668
4,"tensor(1.3522, device='cuda:2')",0.0,50.72800064086914,"tensor(1.2791, device='cuda:2')",54.63999938964844
5,"tensor(1.2745, device='cuda:2')",0.0,53.77799987792969,"tensor(1.2368, device='cuda:2')",56.880001068115234
6,"tensor(1.2000, device='cuda:2')",0.0,56.59400177001953,"tensor(1.2089, device='cuda:2')",59.11000061035156
7,"tensor(1.1309, device='cuda:2')",0.0,59.316001892089844,"tensor(1.1689, device='cuda:2')",60.130001068115234
8,"tensor(1.0534, device='cuda:2')",0.0,62.487998962402344,"tensor(1.1378, device='cuda:2')",61.52000045776367
9,"tensor(0.9787, device='cuda:2')",0.0,65.23799896240234,"tensor(0.9868, device='cuda:2')",65.88999938964844
10,"tensor(0.9188, device='cuda:2')",0.0,67.3479995727539,"tensor(0.9022, device='cuda:2')",68.58999633789062
11,"tensor(0.8710, device='cuda:2')",0.0,69.2020034790039,"tensor(0.8923, device='cuda:2')",69.11000061035156
12,"tensor(0.8198, device='cuda:2')",0.0,71.12999725341797,"tensor(0.8612, device='cuda:2')",70.94000244140625
13,"tensor(0.7830, device='cuda:2')",0.0,72.31199645996094,"tensor(0.7627, device='cuda:2')",73.05999755859375
14,"tensor(0.7476, device='cuda:2')",0.0,73.64399719238281,"tensor(0.8178, device='cuda:2')",72.94999694824219
15,"tensor(0.7092, device='cuda:2')",0.0,75.04399871826172,"tensor(0.8328, device='cuda:2')",73.83000183105469
16,"tensor(0.6742, device='cuda:2')",0.0,76.51200103759766,"tensor(0.7613, device='cuda:2')",75.51000213623047
17,"tensor(0.6453, device='cuda:2')",0.0,77.4020004272461,"tensor(0.7092, device='cuda:2')",75.81999969482422
18,"tensor(0.6099, device='cuda:2')",0.0,78.71199798583984,"tensor(0.6421, device='cuda:2')",78.55999755859375
