epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(2.7720, device='cuda:0')",0.0,15.708000183105469,"tensor(2.0815, device='cuda:0')",21.860000610351562
1,"tensor(2.0183, device='cuda:0')",0.0,22.624000549316406,"tensor(1.9325, device='cuda:0')",26.799999237060547
2,"tensor(1.8986, device='cuda:0')",0.0,27.42799949645996,"tensor(1.7654, device='cuda:0')",32.060001373291016
3,"tensor(1.7920, device='cuda:0')",0.0,31.836000442504883,"tensor(1.6742, device='cuda:0')",36.08000183105469
4,"tensor(1.6868, device='cuda:0')",0.0,36.65999984741211,"tensor(1.5579, device='cuda:0')",42.09000015258789
5,"tensor(1.5656, device='cuda:0')",0.0,41.582000732421875,"tensor(1.4342, device='cuda:0')",46.959999084472656
6,"tensor(1.4502, device='cuda:0')",0.0,46.152000427246094,"tensor(1.3037, device='cuda:0')",51.84000015258789
7,"tensor(1.3716, device='cuda:0')",0.0,49.4739990234375,"tensor(1.2120, device='cuda:0')",56.5099983215332
8,"tensor(1.2966, device='cuda:0')",0.0,52.38600158691406,"tensor(1.1420, device='cuda:0')",59.400001525878906
9,"tensor(1.2251, device='cuda:0')",0.0,55.42599868774414,"tensor(1.0683, device='cuda:0')",62.22999954223633
10,"tensor(1.1594, device='cuda:0')",0.0,58.099998474121094,"tensor(1.1254, device='cuda:0')",61.470001220703125
11,"tensor(1.1086, device='cuda:0')",0.0,60.018001556396484,"tensor(1.4286, device='cuda:0')",53.91999816894531
12,"tensor(1.0414, device='cuda:0')",0.0,62.67599868774414,"tensor(1.1030, device='cuda:0')",61.31999969482422
13,"tensor(1.0039, device='cuda:0')",0.0,63.757999420166016,"tensor(1.0957, device='cuda:0')",62.13999938964844
14,"tensor(0.9681, device='cuda:0')",0.0,64.95600128173828,"tensor(0.9241, device='cuda:0')",68.19000244140625
15,"tensor(0.9265, device='cuda:0')",0.0,67.052001953125,"tensor(0.8861, device='cuda:0')",70.30999755859375
16,"tensor(0.8940, device='cuda:0')",0.0,68.26200103759766,"tensor(1.0966, device='cuda:0')",63.779998779296875
17,"tensor(0.8603, device='cuda:0')",0.0,69.4739990234375,"tensor(0.9508, device='cuda:0')",69.80999755859375
18,"tensor(0.8352, device='cuda:0')",0.0,70.24800109863281,"tensor(0.7764, device='cuda:0')",73.22000122070312
19,"tensor(0.7957, device='cuda:0')",0.0,71.84400177001953,"tensor(0.7787, device='cuda:0')",73.63999938964844
20,"tensor(0.7794, device='cuda:0')",0.0,72.38600158691406,"tensor(0.6885, device='cuda:0')",76.5
21,"tensor(0.7505, device='cuda:0')",0.0,73.4000015258789,"tensor(0.6935, device='cuda:0')",76.41999816894531
22,"tensor(0.7291, device='cuda:0')",0.0,74.34600067138672,"tensor(0.8432, device='cuda:0')",72.63999938964844
23,"tensor(0.6998, device='cuda:0')",0.0,75.41200256347656,"tensor(0.6610, device='cuda:0')",76.8499984741211
24,"tensor(0.6835, device='cuda:0')",0.0,75.9739990234375,"tensor(0.6491, device='cuda:0')",78.72000122070312
25,"tensor(0.6657, device='cuda:0')",0.0,76.45800018310547,"tensor(0.7184, device='cuda:0')",76.83000183105469
26,"tensor(0.6465, device='cuda:0')",0.0,77.18800354003906,"tensor(0.6276, device='cuda:0')",79.33999633789062
27,"tensor(0.6339, device='cuda:0')",0.0,77.70999908447266,"tensor(0.5747, device='cuda:0')",80.51000213623047
28,"tensor(0.6124, device='cuda:0')",0.0,78.68000030517578,"tensor(0.5871, device='cuda:0')",80.62000274658203
29,"tensor(0.6009, device='cuda:0')",0.0,78.9800033569336,"tensor(0.6562, device='cuda:0')",78.58000183105469
30,"tensor(0.4881, device='cuda:0')",0.0,82.74199676513672,"tensor(0.4054, device='cuda:0')",86.52999877929688
31,"tensor(0.4491, device='cuda:0')",0.0,84.08599853515625,"tensor(0.4016, device='cuda:0')",86.6500015258789
32,"tensor(0.4398, device='cuda:0')",0.0,84.65399932861328,"tensor(0.3971, device='cuda:0')",86.66000366210938
33,"tensor(0.4231, device='cuda:0')",0.0,85.22799682617188,"tensor(0.3871, device='cuda:0')",86.98999786376953
34,"tensor(0.4175, device='cuda:0')",0.0,85.3239974975586,"tensor(0.3833, device='cuda:0')",87.02999877929688
35,"tensor(0.4125, device='cuda:0')",0.0,85.51000213623047,"tensor(0.3808, device='cuda:0')",87.16999816894531
36,"tensor(0.4030, device='cuda:0')",0.0,85.80000305175781,"tensor(0.3854, device='cuda:0')",87.29000091552734
37,"tensor(0.3997, device='cuda:0')",0.0,85.947998046875,"tensor(0.3798, device='cuda:0')",87.52999877929688
38,"tensor(0.3927, device='cuda:0')",0.0,86.26599884033203,"tensor(0.3719, device='cuda:0')",87.4000015258789
39,"tensor(0.3882, device='cuda:0')",0.0,86.33000183105469,"tensor(0.3624, device='cuda:0')",88.06999969482422
40,"tensor(0.3826, device='cuda:0')",0.0,86.49400329589844,"tensor(0.3640, device='cuda:0')",87.91999816894531
41,"tensor(0.3752, device='cuda:0')",0.0,86.62999725341797,"tensor(0.3629, device='cuda:0')",88.18000030517578
42,"tensor(0.3744, device='cuda:0')",0.0,86.81199645996094,"tensor(0.3621, device='cuda:0')",88.06999969482422
43,"tensor(0.3623, device='cuda:0')",0.0,87.12999725341797,"tensor(0.3578, device='cuda:0')",88.27999877929688
44,"tensor(0.3612, device='cuda:0')",0.0,87.24400329589844,"tensor(0.3551, device='cuda:0')",88.48999786376953
45,"tensor(0.3598, device='cuda:0')",0.0,87.39399719238281,"tensor(0.3507, device='cuda:0')",88.56999969482422
46,"tensor(0.3512, device='cuda:0')",0.0,87.58000183105469,"tensor(0.3603, device='cuda:0')",88.12000274658203
47,"tensor(0.3507, device='cuda:0')",0.0,87.51799774169922,"tensor(0.3613, device='cuda:0')",88.13999938964844
48,"tensor(0.3449, device='cuda:0')",0.0,87.66799926757812,"tensor(0.3535, device='cuda:0')",88.56999969482422
49,"tensor(0.3409, device='cuda:0')",0.0,88.0260009765625,"tensor(0.3494, device='cuda:0')",88.83000183105469
50,"tensor(0.3333, device='cuda:0')",0.0,88.23600006103516,"tensor(0.3535, device='cuda:0')",88.62000274658203
51,"tensor(0.3357, device='cuda:0')",0.0,88.17400360107422,"tensor(0.3512, device='cuda:0')",88.63999938964844
52,"tensor(0.3275, device='cuda:0')",0.0,88.51000213623047,"tensor(0.3447, device='cuda:0')",88.93000030517578
53,"tensor(0.3236, device='cuda:0')",0.0,88.71600341796875,"tensor(0.3538, device='cuda:0')",88.44000244140625
54,"tensor(0.3242, device='cuda:0')",0.0,88.46600341796875,"tensor(0.3353, device='cuda:0')",89.25
55,"tensor(0.3192, device='cuda:0')",0.0,88.51799774169922,"tensor(0.3465, device='cuda:0')",89.08000183105469
56,"tensor(0.3147, device='cuda:0')",0.0,88.82599639892578,"tensor(0.3380, device='cuda:0')",89.25
57,"tensor(0.3083, device='cuda:0')",0.0,89.06800079345703,"tensor(0.3386, device='cuda:0')",89.0999984741211
58,"tensor(0.3067, device='cuda:0')",0.0,89.13800048828125,"tensor(0.3624, device='cuda:0')",88.4800033569336
59,"tensor(0.3048, device='cuda:0')",0.0,89.37000274658203,"tensor(0.3497, device='cuda:0')",88.8499984741211
60,"tensor(0.2761, device='cuda:0')",0.0,90.23799896240234,"tensor(0.3170, device='cuda:0')",89.5999984741211
61,"tensor(0.2668, device='cuda:0')",0.0,90.5479965209961,"tensor(0.3115, device='cuda:0')",89.9800033569336
62,"tensor(0.2604, device='cuda:0')",0.0,90.83599853515625,"tensor(0.3122, device='cuda:0')",89.95999908447266
63,"tensor(0.2592, device='cuda:0')",0.0,90.8759994506836,"tensor(0.3130, device='cuda:0')",89.94000244140625
64,"tensor(0.2578, device='cuda:0')",0.0,90.81199645996094,"tensor(0.3118, device='cuda:0')",90.11000061035156
65,"tensor(0.2564, device='cuda:0')",0.0,90.90599822998047,"tensor(0.3077, device='cuda:0')",90.11000061035156
66,"tensor(0.2503, device='cuda:0')",0.0,91.26399993896484,"tensor(0.3100, device='cuda:0')",90.06999969482422
67,"tensor(0.2538, device='cuda:0')",0.0,91.04199981689453,"tensor(0.3086, device='cuda:0')",90.2699966430664
68,"tensor(0.2522, device='cuda:0')",0.0,91.22599792480469,"tensor(0.3102, device='cuda:0')",90.11000061035156
69,"tensor(0.2483, device='cuda:0')",0.0,91.18399810791016,"tensor(0.3074, device='cuda:0')",90.26000213623047
70,"tensor(0.2472, device='cuda:0')",0.0,91.3239974975586,"tensor(0.3102, device='cuda:0')",90.23999786376953
71,"tensor(0.2488, device='cuda:0')",0.0,91.26599884033203,"tensor(0.3098, device='cuda:0')",90.27999877929688
72,"tensor(0.2447, device='cuda:0')",0.0,91.31600189208984,"tensor(0.3088, device='cuda:0')",90.26000213623047
73,"tensor(0.2466, device='cuda:0')",0.0,91.1780014038086,"tensor(0.3085, device='cuda:0')",90.33999633789062
74,"tensor(0.2441, device='cuda:0')",0.0,91.45800018310547,"tensor(0.3077, device='cuda:0')",90.29000091552734
75,"tensor(0.2438, device='cuda:0')",0.0,91.3499984741211,"tensor(0.3086, device='cuda:0')",90.29000091552734
76,"tensor(0.2419, device='cuda:0')",0.0,91.40799713134766,"tensor(0.3087, device='cuda:0')",90.4000015258789
77,"tensor(0.2420, device='cuda:0')",0.0,91.36199951171875,"tensor(0.3067, device='cuda:0')",90.36000061035156
78,"tensor(0.2401, device='cuda:0')",0.0,91.45600128173828,"tensor(0.3078, device='cuda:0')",90.47000122070312
79,"tensor(0.2364, device='cuda:0')",0.0,91.68199920654297,"tensor(0.3087, device='cuda:0')",90.41000366210938
80,"tensor(0.2372, device='cuda:0')",0.0,91.73400115966797,"tensor(0.3135, device='cuda:0')",90.26000213623047
81,"tensor(0.2353, device='cuda:0')",0.0,91.53600311279297,"tensor(0.3114, device='cuda:0')",90.38999938964844
82,"tensor(0.2380, device='cuda:0')",0.0,91.447998046875,"tensor(0.3111, device='cuda:0')",90.45999908447266
83,"tensor(0.2333, device='cuda:0')",0.0,91.66200256347656,"tensor(0.3093, device='cuda:0')",90.5
84,"tensor(0.2337, device='cuda:0')",0.0,91.63999938964844,"tensor(0.3105, device='cuda:0')",90.38999938964844
85,"tensor(0.2304, device='cuda:0')",0.0,91.91200256347656,"tensor(0.3050, device='cuda:0')",90.63999938964844
86,"tensor(0.2316, device='cuda:0')",0.0,91.76399993896484,"tensor(0.3080, device='cuda:0')",90.62000274658203
87,"tensor(0.2319, device='cuda:0')",0.0,91.80799865722656,"tensor(0.3054, device='cuda:0')",90.58000183105469
88,"tensor(0.2296, device='cuda:0')",0.0,91.9000015258789,"tensor(0.3070, device='cuda:0')",90.5199966430664
89,"tensor(0.2329, device='cuda:0')",0.0,91.83999633789062,"tensor(0.3079, device='cuda:0')",90.5199966430664
90,"tensor(0.2291, device='cuda:0')",0.0,91.86599731445312,"tensor(0.3050, device='cuda:0')",90.68000030517578
91,"tensor(0.2233, device='cuda:0')",0.0,92.0979995727539,"tensor(0.3065, device='cuda:0')",90.6500015258789
92,"tensor(0.2240, device='cuda:0')",0.0,92.11599731445312,"tensor(0.3058, device='cuda:0')",90.61000061035156
93,"tensor(0.2236, device='cuda:0')",0.0,92.10600280761719,"tensor(0.3071, device='cuda:0')",90.5
94,"tensor(0.2243, device='cuda:0')",0.0,92.08399963378906,"tensor(0.3057, device='cuda:0')",90.63999938964844
95,"tensor(0.2220, device='cuda:0')",0.0,92.20800018310547,"tensor(0.3055, device='cuda:0')",90.66000366210938
96,"tensor(0.2268, device='cuda:0')",0.0,91.85399627685547,"tensor(0.3063, device='cuda:0')",90.68000030517578
97,"tensor(0.2201, device='cuda:0')",0.0,92.05799865722656,"tensor(0.3055, device='cuda:0')",90.83000183105469
98,"tensor(0.2227, device='cuda:0')",0.0,92.06199645996094,"tensor(0.3066, device='cuda:0')",90.68000030517578
99,"tensor(0.2235, device='cuda:0')",0.0,92.1500015258789,"tensor(0.3051, device='cuda:0')",90.7300033569336
