epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(2.0225, device='cuda:0')",0.0,27.29800033569336,"tensor(1.8146, device='cuda:0')",35.61000061035156
1,"tensor(1.5658, device='cuda:0')",0.0,42.08399963378906,"tensor(1.4366, device='cuda:0')",48.34000015258789
2,"tensor(1.3420, device='cuda:0')",0.0,51.5359992980957,"tensor(1.3388, device='cuda:0')",53.4900016784668
3,"tensor(1.1297, device='cuda:0')",0.0,59.75,"tensor(1.0935, device='cuda:0')",62.34000015258789
4,"tensor(0.9795, device='cuda:0')",0.0,65.31400299072266,"tensor(0.9668, device='cuda:0')",65.83999633789062
5,"tensor(0.8676, device='cuda:0')",0.0,69.31199645996094,"tensor(0.9184, device='cuda:0')",69.33000183105469
6,"tensor(0.7753, device='cuda:0')",0.0,72.88600158691406,"tensor(0.7953, device='cuda:0')",73.18000030517578
7,"tensor(0.7019, device='cuda:0')",0.0,75.77799987792969,"tensor(0.7067, device='cuda:0')",75.72000122070312
8,"tensor(0.6249, device='cuda:0')",0.0,78.2040023803711,"tensor(0.6121, device='cuda:0')",79.4800033569336
9,"tensor(0.5619, device='cuda:0')",0.0,80.61599731445312,"tensor(0.6377, device='cuda:0')",78.94000244140625
10,"tensor(0.5168, device='cuda:0')",0.0,82.18800354003906,"tensor(0.6179, device='cuda:0')",79.55000305175781
11,"tensor(0.4726, device='cuda:0')",0.0,83.47599792480469,"tensor(0.5261, device='cuda:0')",82.43000030517578
12,"tensor(0.4405, device='cuda:0')",0.0,84.80599975585938,"tensor(0.5330, device='cuda:0')",82.38999938964844
13,"tensor(0.4088, device='cuda:0')",0.0,85.73600006103516,"tensor(0.4983, device='cuda:0')",83.08999633789062
14,"tensor(0.3818, device='cuda:0')",0.0,86.7959976196289,"tensor(0.4871, device='cuda:0')",83.9800033569336
15,"tensor(0.3543, device='cuda:0')",0.0,87.87000274658203,"tensor(0.4806, device='cuda:0')",84.0999984741211
16,"tensor(0.3345, device='cuda:0')",0.0,88.38999938964844,"tensor(0.4852, device='cuda:0')",84.11000061035156
17,"tensor(0.3137, device='cuda:0')",0.0,89.00399780273438,"tensor(0.4304, device='cuda:0')",86.1500015258789
18,"tensor(0.2962, device='cuda:0')",0.0,89.7020034790039,"tensor(0.5753, device='cuda:0')",82.91999816894531
19,"tensor(0.2825, device='cuda:0')",0.0,90.11199951171875,"tensor(0.4183, device='cuda:0')",86.12000274658203
20,"tensor(0.2701, device='cuda:0')",0.0,90.61399841308594,"tensor(0.4533, device='cuda:0')",85.19000244140625
21,"tensor(0.2546, device='cuda:0')",0.0,91.06800079345703,"tensor(0.4038, device='cuda:0')",86.9800033569336
22,"tensor(0.2422, device='cuda:0')",0.0,91.51599884033203,"tensor(0.3585, device='cuda:0')",88.66000366210938
23,"tensor(0.2307, device='cuda:0')",0.0,91.88600158691406,"tensor(0.4390, device='cuda:0')",86.5999984741211
24,"tensor(0.2283, device='cuda:0')",0.0,92.0199966430664,"tensor(0.4196, device='cuda:0')",87.33999633789062
25,"tensor(0.2120, device='cuda:0')",0.0,92.64800262451172,"tensor(0.4032, device='cuda:0')",87.47000122070312
26,"tensor(0.2021, device='cuda:0')",0.0,92.98799896240234,"tensor(0.3505, device='cuda:0')",88.4800033569336
27,"tensor(0.1932, device='cuda:0')",0.0,93.30999755859375,"tensor(0.4134, device='cuda:0')",87.83999633789062
28,"tensor(0.1963, device='cuda:0')",0.0,93.13999938964844,"tensor(0.3865, device='cuda:0')",88.2699966430664
29,"tensor(0.1860, device='cuda:0')",0.0,93.43800354003906,"tensor(0.3643, device='cuda:0')",88.91000366210938
30,"tensor(0.1021, device='cuda:0')",0.0,96.55799865722656,"tensor(0.2673, device='cuda:0')",92.0
31,"tensor(0.0659, device='cuda:0')",0.0,97.7699966430664,"tensor(0.2741, device='cuda:0')",91.97000122070312
32,"tensor(0.0569, device='cuda:0')",0.0,98.00399780273438,"tensor(0.2802, device='cuda:0')",92.11000061035156
33,"tensor(0.0486, device='cuda:0')",0.0,98.29000091552734,"tensor(0.2811, device='cuda:0')",92.31999969482422
34,"tensor(0.0418, device='cuda:0')",0.0,98.5479965209961,"tensor(0.2871, device='cuda:0')",92.37999725341797
35,"tensor(0.0373, device='cuda:0')",0.0,98.78199768066406,"tensor(0.2895, device='cuda:0')",92.5199966430664
36,"tensor(0.0325, device='cuda:0')",0.0,98.93399810791016,"tensor(0.3008, device='cuda:0')",92.33999633789062
37,"tensor(0.0295, device='cuda:0')",0.0,99.04000091552734,"tensor(0.3065, device='cuda:0')",92.44000244140625
38,"tensor(0.0257, device='cuda:0')",0.0,99.197998046875,"tensor(0.3125, device='cuda:0')",92.27999877929688
39,"tensor(0.0240, device='cuda:0')",0.0,99.22599792480469,"tensor(0.3216, device='cuda:0')",92.30999755859375
40,"tensor(0.0224, device='cuda:0')",0.0,99.29000091552734,"tensor(0.3245, device='cuda:0')",92.44999694824219
41,"tensor(0.0201, device='cuda:0')",0.0,99.36000061035156,"tensor(0.3275, device='cuda:0')",92.54000091552734
