epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(1.8260, device='cuda:0')",0.0,31.472000122070312,"tensor(1.5499, device='cuda:0')",44.689998626708984
1,"tensor(1.4262, device='cuda:0')",0.0,47.512001037597656,"tensor(1.3917, device='cuda:0')",50.25
2,"tensor(1.1700, device='cuda:0')",0.0,57.849998474121094,"tensor(1.0674, device='cuda:0')",64.31999969482422
0,"tensor(1.7142, device='cuda:0')",0.0,36.68600082397461,"tensor(1.7671, device='cuda:0')",43.77000045776367
1,"tensor(1.2742, device='cuda:0')",0.0,54.0,"tensor(1.1741, device='cuda:0')",60.65999984741211
2,"tensor(1.0545, device='cuda:0')",0.0,62.369998931884766,"tensor(0.9719, device='cuda:0')",68.02999877929688
3,"tensor(0.8885, device='cuda:0')",0.0,68.62799835205078,"tensor(0.8784, device='cuda:0')",70.9000015258789
4,"tensor(0.7778, device='cuda:0')",0.0,72.90799713134766,"tensor(0.6640, device='cuda:0')",78.23999786376953
5,"tensor(0.7032, device='cuda:0')",0.0,75.44000244140625,"tensor(0.5514, device='cuda:0')",81.5
6,"tensor(0.6459, device='cuda:0')",0.0,77.5260009765625,"tensor(0.6640, device='cuda:0')",79.19000244140625
7,"tensor(0.5987, device='cuda:0')",0.0,79.12000274658203,"tensor(0.5275, device='cuda:0')",82.44999694824219
8,"tensor(0.5576, device='cuda:0')",0.0,80.6520004272461,"tensor(0.6683, device='cuda:0')",79.08000183105469
9,"tensor(0.5291, device='cuda:0')",0.0,81.6719970703125,"tensor(0.5142, device='cuda:0')",83.48999786376953
10,"tensor(0.5035, device='cuda:0')",0.0,82.59400177001953,"tensor(0.4566, device='cuda:0')",84.94999694824219
11,"tensor(0.4769, device='cuda:0')",0.0,83.4000015258789,"tensor(0.4397, device='cuda:0')",85.44000244140625
12,"tensor(0.4643, device='cuda:0')",0.0,83.89800262451172,"tensor(0.4725, device='cuda:0')",85.0999984741211
13,"tensor(0.4428, device='cuda:0')",0.0,84.72599792480469,"tensor(0.4925, device='cuda:0')",83.97000122070312
14,"tensor(0.4341, device='cuda:0')",0.0,85.02999877929688,"tensor(0.4324, device='cuda:0')",86.11000061035156
15,"tensor(0.4228, device='cuda:0')",0.0,85.3740005493164,"tensor(0.3730, device='cuda:0')",87.73999786376953
16,"tensor(0.4007, device='cuda:0')",0.0,86.08599853515625,"tensor(0.3980, device='cuda:0')",87.87999725341797
17,"tensor(0.3935, device='cuda:0')",0.0,86.26799774169922,"tensor(0.4623, device='cuda:0')",85.51000213623047
18,"tensor(0.3801, device='cuda:0')",0.0,86.70800018310547,"tensor(0.4158, device='cuda:0')",87.08999633789062
19,"tensor(0.3777, device='cuda:0')",0.0,86.91799926757812,"tensor(0.3478, device='cuda:0')",89.13999938964844
20,"tensor(0.3652, device='cuda:0')",0.0,87.26599884033203,"tensor(0.3411, device='cuda:0')",88.76000213623047
21,"tensor(0.3530, device='cuda:0')",0.0,87.63999938964844,"tensor(0.3321, device='cuda:0')",88.87999725341797
22,"tensor(0.3466, device='cuda:0')",0.0,87.88600158691406,"tensor(0.4195, device='cuda:0')",87.22000122070312
23,"tensor(0.3497, device='cuda:0')",0.0,87.75599670410156,"tensor(0.3692, device='cuda:0')",88.48999786376953
24,"tensor(0.3437, device='cuda:0')",0.0,87.96199798583984,"tensor(0.4114, device='cuda:0')",87.27999877929688
25,"tensor(0.3338, device='cuda:0')",0.0,88.45800018310547,"tensor(0.3839, device='cuda:0')",88.26000213623047
