epoch,train loss,reg loss,train acc,test loss,test acc
0,"tensor(1.8973, device='cuda:0')",0.0,31.300682067871094,"tensor(1.4540, device='cuda:0')",48.13999938964844
1,"tensor(1.5180, device='cuda:0')",0.0,47.819068908691406,"tensor(1.2420, device='cuda:0')",55.810001373291016
2,"tensor(1.3307, device='cuda:0')",0.0,55.76934814453125,"tensor(1.0411, device='cuda:0')",64.95999908447266
3,"tensor(1.2098, device='cuda:0')",0.0,60.64915466308594,"tensor(0.7741, device='cuda:0')",73.20999908447266
4,"tensor(1.1002, device='cuda:0')",0.0,64.84319305419922,"tensor(0.8586, device='cuda:0')",70.86000061035156
5,"tensor(1.0066, device='cuda:0')",0.0,67.94358825683594,"tensor(0.6668, device='cuda:0')",78.61000061035156
6,"tensor(0.9185, device='cuda:0')",0.0,71.01715087890625,"tensor(0.6330, device='cuda:0')",79.22000122070312
7,"tensor(0.9240, device='cuda:0')",0.0,71.21111297607422,"tensor(0.7004, device='cuda:0')",76.80999755859375
8,"tensor(0.8872, device='cuda:0')",0.0,72.45118713378906,"tensor(0.5580, device='cuda:0')",81.52999877929688
9,"tensor(0.8808, device='cuda:0')",0.0,73.18704223632812,"tensor(0.5215, device='cuda:0')",82.36000061035156
10,"tensor(0.8446, device='cuda:0')",0.0,74.4637222290039,"tensor(0.6231, device='cuda:0')",79.31999969482422
11,"tensor(0.7719, device='cuda:0')",0.0,76.6777114868164,"tensor(0.4795, device='cuda:0')",84.36000061035156
12,"tensor(0.8068, device='cuda:0')",0.0,75.49291229248047,"tensor(0.4707, device='cuda:0')",84.6500015258789
13,"tensor(0.7334, device='cuda:0')",0.0,78.1204605102539,"tensor(0.5116, device='cuda:0')",83.87999725341797
14,"tensor(0.7820, device='cuda:0')",0.0,76.4566421508789,"tensor(0.4514, device='cuda:0')",84.7300033569336
15,"tensor(0.7509, device='cuda:0')",0.0,77.46208190917969,"tensor(0.4039, device='cuda:0')",87.05000305175781
16,"tensor(0.6885, device='cuda:0')",0.0,79.3679428100586,"tensor(0.3682, device='cuda:0')",88.73999786376953
17,"tensor(0.7201, device='cuda:0')",0.0,78.73249816894531,"tensor(0.4110, device='cuda:0')",86.9000015258789
18,"tensor(0.7043, device='cuda:0')",0.0,79.05789947509766,"tensor(0.3957, device='cuda:0')",86.81999969482422
19,"tensor(0.7106, device='cuda:0')",0.0,78.8802261352539,"tensor(0.4498, device='cuda:0')",85.62000274658203
20,"tensor(0.6962, device='cuda:0')",0.0,79.9581069946289,"tensor(0.3564, device='cuda:0')",88.70999908447266
21,"tensor(0.6824, device='cuda:0')",0.0,79.64995574951172,"tensor(0.3641, device='cuda:0')",89.05000305175781
22,"tensor(0.6726, device='cuda:0')",0.0,80.46170806884766,"tensor(0.3149, device='cuda:0')",89.3499984741211
23,"tensor(0.6805, device='cuda:0')",0.0,79.896240234375,"tensor(0.3215, device='cuda:0')",89.69999694824219
24,"tensor(0.7024, device='cuda:0')",0.0,79.17101287841797,"tensor(0.3873, device='cuda:0')",87.27999877929688
25,"tensor(0.7064, device='cuda:0')",0.0,79.38661193847656,"tensor(0.3633, device='cuda:0')",87.91000366210938
26,"tensor(0.6317, device='cuda:0')",0.0,81.61797332763672,"tensor(0.3676, device='cuda:0')",87.9000015258789
27,"tensor(0.6498, device='cuda:0')",0.0,81.47360229492188,"tensor(0.3932, device='cuda:0')",87.23999786376953
28,"tensor(0.6401, device='cuda:0')",0.0,81.37083435058594,"tensor(0.3997, device='cuda:0')",87.55000305175781
29,"tensor(0.6807, device='cuda:0')",0.0,79.96695709228516,"tensor(0.3454, device='cuda:0')",89.4800033569336
30,"tensor(0.5739, device='cuda:0')",0.0,83.68798828125,"tensor(0.2378, device='cuda:0')",93.20999908447266
31,"tensor(0.5989, device='cuda:0')",0.0,83.31891632080078,"tensor(0.2150, device='cuda:0')",93.37999725341797
32,"tensor(0.5543, device='cuda:0')",0.0,84.51850128173828,"tensor(0.2250, device='cuda:0')",93.56999969482422
33,"tensor(0.5741, device='cuda:0')",0.0,83.92005157470703,"tensor(0.1996, device='cuda:0')",93.80000305175781
34,"tensor(0.5147, device='cuda:0')",0.0,85.8546371459961,"tensor(0.2034, device='cuda:0')",93.66000366210938
35,"tensor(0.5490, device='cuda:0')",0.0,84.53105926513672,"tensor(0.2100, device='cuda:0')",93.77999877929688
36,"tensor(0.5377, device='cuda:0')",0.0,84.97870635986328,"tensor(0.2089, device='cuda:0')",93.83000183105469
37,"tensor(0.4772, device='cuda:0')",0.0,86.66871643066406,"tensor(0.2098, device='cuda:0')",93.75
38,"tensor(0.4835, device='cuda:0')",0.0,86.5565414428711,"tensor(0.2152, device='cuda:0')",94.01000213623047
39,"tensor(0.4540, device='cuda:0')",0.0,87.75462341308594,"tensor(0.1931, device='cuda:0')",94.08999633789062
40,"tensor(0.4826, device='cuda:0')",0.0,86.88033294677734,"tensor(0.1953, device='cuda:0')",94.31999969482422
41,"tensor(0.5451, device='cuda:0')",0.0,84.84938049316406,"tensor(0.2083, device='cuda:0')",93.87000274658203
42,"tensor(0.5221, device='cuda:0')",0.0,85.42357635498047,"tensor(0.1917, device='cuda:0')",94.20999908447266
43,"tensor(0.5334, device='cuda:0')",0.0,85.43901062011719,"tensor(0.2236, device='cuda:0')",93.87999725341797
44,"tensor(0.5130, device='cuda:0')",0.0,85.95503997802734,"tensor(0.1983, device='cuda:0')",94.18000030517578
45,"tensor(0.4683, device='cuda:0')",0.0,87.36199951171875,"tensor(0.1953, device='cuda:0')",94.37000274658203
46,"tensor(0.5200, device='cuda:0')",0.0,85.43045043945312,"tensor(0.1946, device='cuda:0')",94.2699966430664
47,"tensor(0.5127, device='cuda:0')",0.0,85.94969940185547,"tensor(0.2019, device='cuda:0')",94.37000274658203
48,"tensor(0.4956, device='cuda:0')",0.0,86.48149871826172,"tensor(0.2071, device='cuda:0')",93.9800033569336
49,"tensor(0.5319, device='cuda:0')",0.0,85.15989685058594,"tensor(0.2198, device='cuda:0')",94.19000244140625
50,"tensor(0.4852, device='cuda:0')",0.0,86.3772964477539,"tensor(0.1819, device='cuda:0')",94.62999725341797
51,"tensor(0.4762, device='cuda:0')",0.0,86.77548217773438,"tensor(0.2145, device='cuda:0')",94.19999694824219
52,"tensor(0.4977, device='cuda:0')",0.0,86.409912109375,"tensor(0.2077, device='cuda:0')",94.41000366210938
53,"tensor(0.4782, device='cuda:0')",0.0,86.85547637939453,"tensor(0.1948, device='cuda:0')",94.26000213623047
54,"tensor(0.4940, device='cuda:0')",0.0,86.48462677001953,"tensor(0.1842, device='cuda:0')",94.5
55,"tensor(0.4812, device='cuda:0')",0.0,86.67601776123047,"tensor(0.1894, device='cuda:0')",94.62000274658203
56,"tensor(0.4685, device='cuda:0')",0.0,87.42633819580078,"tensor(0.1999, device='cuda:0')",94.41999816894531
57,"tensor(0.5078, device='cuda:0')",0.0,86.21340942382812,"tensor(0.1957, device='cuda:0')",94.2300033569336
58,"tensor(0.4563, device='cuda:0')",0.0,87.63815307617188,"tensor(0.1970, device='cuda:0')",94.44999694824219
59,"tensor(0.4893, device='cuda:0')",0.0,86.61689758300781,"tensor(0.1995, device='cuda:0')",94.47000122070312
60,"tensor(0.4782, device='cuda:0')",0.0,87.18070220947266,"tensor(0.1772, device='cuda:0')",94.58000183105469
61,"tensor(0.4689, device='cuda:0')",0.0,87.40998077392578,"tensor(0.1816, device='cuda:0')",94.7699966430664
62,"tensor(0.4397, device='cuda:0')",0.0,88.04524230957031,"tensor(0.2219, device='cuda:0')",94.5199966430664
63,"tensor(0.4309, device='cuda:0')",0.0,88.09192657470703,"tensor(0.1764, device='cuda:0')",94.83999633789062
64,"tensor(0.4668, device='cuda:0')",0.0,87.04244995117188,"tensor(0.1819, device='cuda:0')",94.70999908447266
65,"tensor(0.4745, device='cuda:0')",0.0,87.3522720336914,"tensor(0.2028, device='cuda:0')",94.8499984741211
